member_ID,util
BR0183,0.884687740968
BR0184,0.88411636949
BR0185,0.699269254697
BR0186,0.754153965448
BR0187,0.503549671708
BR0188,0.802104397988
BR0189,0.860971813365
BR0190,0.863049913007
BR0191,0.536244484414
BR0192,0.49543426969
BR0193,0.870496450578
BR0194,0.887602438093
BR0195,0.533653716128
BR0196,0.534390028946
BR0197,0.794349769691
BR0198,0.848034635294
BR0199,0.78874766368
BR0200,0.820185098344
BR0201,0.871374059053
BR0202,0.676619492771
BR0203,0.811220907057
BR0204,0.737459310083
BR0205,0.888734776433
BR0206,0.928615355837
BR0207,0.930683781554
BR0208,0.841329246965
BR0209,0.51563675303
BR0210,0.595639681922
BR0211,0.87050360313
BR0212,0.928213443859
BR0213,0.117713080451
BR0214,0.249299652459
BR0215,0.61566224824
BR0216,0.909224988231
BR0217,0.319800700754
BR0218,0.315168069659
BR0219,0.701832412125
BR0220,0.855015826145
BR0221,0.0471327848705
BR0222,0.0670188274483
BR0223,0.263312421077
BR0224,0.339234739524
BR0225,0.749985207774
BR0226,0.795683581144
BR0227,0.250300458385
BR0228,0.192598037463
BR0229,0.473254692734
BR0230,0.546405636146
BR0231,0.083497595916
BR0232,0.114810981935
BR0233,0.0841654220918
BR0234,0.117670863137
BR0235,0.849181158924
BR0236,0.900106909731
BR0237,0.267761447611
BR0238,0.261604603452
BR0239,0.475429320055
BR0240,0.464424772252
BR0241,0.0820115475406
BR0242,0.0888980952887
BR0243,0.040972252081
BR0244,0.0602627774632
BR0245,0.683640275412
BR0246,0.732755682266
BR0247,0.106275388684
BR0248,0.234915662796
BR0249,0.499242928046
BR0250,0.553653668879
BR0251,0.0567130262958
BR0252,0.0532886642533
BR0253,0.0480796571273
BR0254,0.0864219527024
BR0255,0.946466592377
BR0256,0.918635508076
BR0257,0.144039619234
BR0258,0.213559300076
BR0259,0.512170385152
BR0260,0.549731186592
BR0261,0.0673887457579
BR0262,0.0823313072067
BR0263,0.0417745090402
BR0264,0.0510166200182
BR0265,0.816049217343
BR0266,0.934886581836
BR0267,0.608177346761
BR0268,0.632843099016
BR0269,0.586465075227
BR0270,0.597673303067
BR0271,0.101778232283
BR0272,0.101546795966
BR0273,0.517902642391
BR0274,0.512473582999
BR0275,0.131310638026
BR0276,0.0931640355337
BR0277,0.659576543072
BR0278,0.562254367789
BR0279,0.274136363552
BR0280,0.268223197371
BR0281,0.85885986653
BR0282,0.822506611404
BR0283,0.490338167288
BR0284,0.529463594894
BR0285,0.596902534394
BR0286,0.695681599868
BR0287,0.0665496427354
BR0288,0.317468307203
BR0289,0.604867153838
BR0290,0.659714603907
BR0291,0.158588804011
BR0292,0.230479772086
BR0293,0.698689147062
BR0294,0.784148077615
BR0295,0.0673756267334
BR0296,0.0489620051559
BR0297,0.396623736562
BR0298,0.436665753646
BR0299,0.335455096189
BR0300,0.375681642059
BR0301,0.803992842706
BR0302,0.743400104074
BR0303,0.0755601959334
BR0304,0.0870945798022
BR0305,0.124552003347
BR0306,0.0951258155374
BR0307,0.706046880927
BR0308,0.828416778019
BR0309,0.457381938092
BR0310,0.448818567184
BR0311,0.268080076291
BR0312,0.366671219659
BR0313,0.738765645077
BR0314,0.847711955212
BR0315,0.0821247848045
BR0316,0.0752836808047
BR0317,0.102578458678
BR0318,0.103022877324
BR0319,0.71568865737
BR0320,0.876537952772
BR0321,0.480348434526
BR0322,0.49001852212
BR0323,0.495603251242
BR0324,0.52889648787
BR0325,0.932153173926
BR0326,0.847969518847
BR0327,0.114028080404
BR0328,0.285640298035
BR0329,0.0759372221418
BR0330,0.118550555426
BR0331,0.82952407495
BR0332,0.915037710839
BR0333,0.46655430359
BR0334,0.471850382565
BR0335,0.87722953127
BR0336,0.858351693635
BR0337,0.648601126143
BR0338,0.651254223971
BR0339,0.26443574749
BR0340,0.147570785324
BR0341,0.633796406972
BR0342,0.77941676838
BR0343,0.809696017936
BR0344,0.315348109843
BR0345,0.0739217794435
BR0346,0.0808459410102
BR0347,0.586884780708
BR0348,0.661857788001
BR0349,0.913850975952
BR0350,0.946973526155
BR0351,0.709790162007
BR0352,0.78793129129
BR0353,0.832421376118
BR0354,0.874673118426
BR0355,0.930591842634
BR0356,0.946338200562
BR0357,0.757430707613
BR0358,0.791743369546
BR0359,0.463327678799
BR0360,0.497220012388
BR0361,0.701191360768
BR0362,0.921208222811
BR0363,0.358314186349
BR0364,0.470874661125
BR0365,0.846299870838
BR0366,0.825657949977
BR0367,0.827081586527
BR0368,0.865945111613
BR0369,0.789486786794
BR0370,0.695436041672
BR0371,0.125821981768
BR0372,0.250754294845
BR0373,0.239118169573
BR0374,0.108354093301
BR0375,0.2076192532
BR0376,0.886960266822
BR0377,0.314495207899
BR0378,0.331791775758
BR0379,0.149536482749
BR0380,0.143943287077
BR0381,0.778108632524
BR0382,0.853301527491
BR0383,0.78456075188
BR0384,0.40461895856
BR0385,0.140849090004
BR0386,0.266345344411
BR0387,0.255448840678
BR0388,0.288640210674
BR0389,0.806019052621
BR0390,0.810103135365
BR0391,0.18407813682
BR0392,0.145699585228
BR0393,0.117630276258
BR0394,0.195280884626
BR0395,0.832449613834
BR0396,0.786672094323
BR0397,0.430898482957
BR0398,0.387160842953
BR0399,0.253686869204
BR0400,0.137262845811
BR0401,0.361339609789
BR0402,0.320728740268
BR0403,0.207826958076
BR0404,0.168031318003
BR0405,0.677356754865
BR0406,0.756891262522
BR0407,0.262536994217
BR0408,0.242580346905
BR0409,0.654860922411
BR0410,0.779482600864
BR0411,0.357255086468
BR0412,0.371814549203
BR0413,0.555125436426
BR0414,0.580250113404
BR0415,0.307335195409
BR0416,0.193411887028
BR0417,0.381641253768
BR0418,0.421559867912
CO0001,0.891964888642
CO0002,0.90191862722
CO0003,0.153428296653
CO0004,0.0758718518908
CO0005,0.0832566350786
CO0006,0.097883636966
CO0007,0.108967814089
CO0008,0.21725052606
CO0009,0.237036581711
CO0010,0.354910836406
CO0011,0.40167341125
CO0012,0.364848796544
CO0013,0.304886144968
CO0014,0.276552750137
CO0015,0.0829929983043
CO0016,0.104037147828
CO0017,0.399735695491
CO0018,0.0982689353435
CO0019,0.0420819540362
CO0020,0.0956571795759
CO0021,0.0994537952602
CO0022,0.112327642308
CO0023,0.619422247422
CO0024,0.825197197702
CO0025,0.105159873664
CO0026,0.823716815404
CO0027,0.912742769158
CO0028,0.124477849127
CO0029,0.154527541057
CO0030,0.145392982329
CO0031,0.236601322587
CO0032,0.146810573707
CO0033,0.2815319466
CO0034,0.304951720877
CO0035,0.372431473301
CO0036,0.364637331765
CO0037,0.390055436267
CO0038,0.157645760224
CO0039,0.0463820180014
CO0040,0.257667548575
CO0041,0.266863695222
CO0042,0.278688876575
CO0043,0.695523191083
CO0044,0.0942800683412
CO0045,0.85933408862
CO0046,0.918828345033
